session_id,customer_id,product_id,device_id,date_id,quantity,abandonment_time
1699,138,17,4,283,2,12/3/2023
1700,711,19,2,18,3,10/1/2023
1701,83,5,5,178,5,4/4/2023
1702,231,6,2,239,2,
1703,34,15,2,77,5,
1704,78,3,2,293,1,11/11/2023
1705,71,3,2,167,1,
1706,536,3,1,244,1,10/11/2023
1707,837,24,4,94,1,4/8/2023
1708,967,6,5,55,5,
1709,476,18,2,280,4,
1710,400,12,5,361,1,10/11/2023
1711,709,15,3,97,3,7/18/2023
1712,372,7,4,281,2,
1713,984,25,2,358,3,
1714,679,12,5,57,4,
1715,557,5,3,228,3,1/12/2023
1716,562,12,5,228,3,10/23/2023
1717,937,14,1,198,1,7/10/2023
1718,562,3,5,315,5,1/8/2023
1719,812,14,2,174,4,8/30/2023
1720,659,6,2,141,3,1/1/2023
1721,487,24,2,14,5,6/26/2023
1722,93,8,2,114,1,5/29/2023
1723,497,2,2,337,1,
1724,6,12,4,348,3,
1725,881,19,4,156,5,5/29/2023
1726,681,6,2,175,5,
1727,38,14,5,337,2,1/10/2023
1728,957,5,4,321,1,
1729,938,2,5,316,1,
1730,498,14,5,245,5,
1731,781,17,5,136,2,3/4/2023
1732,736,12,2,184,1,8/9/2023
1733,741,19,3,238,5,
1734,280,5,1,128,4,1/22/2023
1735,766,4,5,65,4,
1736,563,14,3,255,1,7/4/2023
1737,611,23,4,166,2,12/16/2023
1738,577,24,3,182,1,
1739,351,11,1,198,4,
1740,670,18,5,261,1,6/11/2023
1741,350,16,3,64,4,
1742,640,7,1,200,5,
1743,79,3,1,53,1,9/17/2023
1744,363,11,2,253,3,11/15/2023
1745,149,20,3,11,2,
1746,168,17,5,33,3,
1747,305,11,2,365,3,8/3/2023
1748,221,11,1,277,5,
1749,814,8,3,180,5,
1750,954,23,4,304,1,
1751,248,25,4,229,3,
1752,188,1,3,104,4,5/17/2023
1753,810,17,2,280,5,
1754,956,3,5,193,2,
1755,349,14,1,111,4,
1756,41,9,2,192,1,
1757,690,17,1,14,5,
1758,126,7,1,117,2,3/11/2023
1759,616,2,1,187,5,3/10/2023
1760,194,6,3,63,1,
1761,800,17,1,160,3,7/21/2023
1762,59,15,5,174,4,
1763,106,12,3,65,5,
1764,649,14,4,9,3,9/10/2023
1765,281,11,4,278,5,10/28/2023
1766,308,11,5,124,1,7/19/2023
1767,858,2,5,295,1,
1768,766,14,1,138,1,11/12/2023
1769,394,12,3,30,4,
1770,956,19,3,291,5,
1771,43,8,1,44,2,9/11/2023
1772,254,14,3,98,1,10/13/2023
1773,870,6,3,267,3,
1774,886,8,5,173,1,
1775,728,13,2,59,1,1/9/2023
1776,455,1,4,255,5,
1777,236,9,3,29,3,
1778,379,14,5,350,1,2/24/2023
1779,6,4,2,268,5,
1780,220,23,4,86,5,
1781,556,5,4,167,1,3/5/2023
1782,850,10,4,143,3,
1783,996,12,4,283,2,1/27/2023
1784,45,8,1,38,1,
1785,444,5,2,291,4,
1786,252,3,4,104,1,
1787,910,25,2,125,1,11/2/2023
1788,669,21,3,327,5,
1789,31,11,3,131,3,12/6/2023
1790,188,10,2,201,3,8/31/2023
1791,831,17,2,194,4,
1792,611,11,5,52,1,2/12/2023
1793,470,21,4,217,4,4/23/2023
1794,899,8,1,89,1,
1795,475,16,5,256,2,
1796,832,9,2,144,3,10/8/2023
1797,354,3,5,58,3,11/27/2023
1798,246,8,2,222,4,6/3/2023
1799,281,17,5,321,1,
1800,355,3,2,227,3,7/6/2023
1801,735,1,5,222,1,
1802,329,7,2,20,3,
1803,144,17,2,40,3,3/4/2023
1804,603,2,1,38,2,
1805,762,11,3,158,2,
1806,697,17,3,335,4,
1807,911,24,4,12,3,1/14/2023
1808,459,2,2,70,5,12/16/2023
1809,670,20,1,307,4,7/22/2023
1810,86,19,2,272,3,7/31/2023
1811,618,6,4,23,4,3/14/2023
1812,245,8,1,252,5,
1813,82,19,2,268,5,7/6/2023
1814,335,23,1,42,2,8/6/2023
1815,302,11,3,362,5,
1816,972,16,4,13,4,
1817,338,18,2,131,4,12/6/2023
1818,290,23,1,111,4,6/7/2023
1819,440,21,1,354,1,10/14/2023
1820,97,14,1,286,4,8/19/2023
1821,524,12,1,175,3,4/20/2023
1822,378,22,5,229,5,2/21/2023
1823,793,19,3,365,2,
1824,633,15,3,180,4,
1825,611,14,4,139,4,
1826,178,1,5,6,3,11/14/2023
1827,770,1,1,126,2,
1828,735,16,3,339,4,
1829,250,7,4,294,5,3/5/2023
1830,123,12,5,288,5,5/17/2023
1831,650,20,4,157,2,5/26/2023
1832,959,13,4,333,4,
1833,257,3,1,330,1,10/13/2023
1834,501,11,5,196,3,10/21/2023
1835,786,12,3,288,3,5/12/2023
1836,38,24,5,87,2,
1837,794,7,3,131,2,
1838,903,12,2,130,2,10/12/2023
1839,141,12,3,326,4,9/3/2023
1840,747,8,2,358,1,12/24/2023
1841,459,9,5,333,2,
1842,280,4,4,272,2,2/12/2023
1843,45,6,3,19,5,
1844,79,23,1,225,2,
1845,227,13,4,252,4,
1846,174,6,5,347,4,
1847,278,15,1,64,4,2/9/2023
1848,305,14,4,12,3,
1849,736,15,1,71,3,
1850,414,1,1,363,4,
1851,321,10,4,216,3,8/29/2023
1852,228,21,5,171,3,8/4/2023
1853,403,11,1,11,3,5/26/2023
1854,788,22,4,114,1,
1855,11,8,2,248,3,11/4/2023
1856,123,2,3,27,1,8/11/2023
1857,78,8,5,81,5,
1858,41,19,1,109,3,
1859,976,14,4,333,4,12/18/2023
1860,127,6,1,329,5,
1861,454,16,4,249,1,9/29/2023
1862,908,23,2,271,1,
1863,637,16,3,234,2,2/18/2023
1864,854,17,5,10,5,10/12/2023
1865,892,20,1,175,2,
1866,889,3,3,258,3,4/13/2023
1867,540,5,5,188,2,4/4/2023
1868,556,18,5,334,3,11/6/2023
1869,562,9,4,16,1,2/8/2023
1870,247,11,1,230,2,
1871,834,20,5,237,4,
1872,430,13,3,12,5,11/18/2023
1873,508,23,2,78,1,
1874,258,21,5,100,1,
1875,880,21,4,335,2,
1876,596,3,1,301,1,
1877,603,12,3,75,3,7/25/2023
1878,520,10,3,334,4,
1879,488,21,5,19,2,3/18/2023
1880,695,2,1,128,3,
1881,653,21,2,313,1,
1882,54,24,2,343,5,
1883,636,3,5,33,5,
1884,876,5,4,65,5,6/21/2023
1885,299,13,1,91,3,
1886,107,2,1,135,1,
1887,218,13,4,76,5,
1888,656,16,2,126,4,
1889,463,23,3,101,3,
1890,803,1,2,89,4,10/3/2023
1891,646,16,2,26,3,11/13/2023
1892,153,22,4,15,4,1/10/2023
1893,718,14,1,341,4,
1894,254,14,4,257,2,9/20/2023
1895,178,6,1,291,4,
1896,547,8,1,270,4,5/4/2023
1897,180,4,5,160,2,1/11/2023
1898,613,14,4,240,2,1/1/2023
1899,700,17,2,155,5,5/28/2023
1900,316,23,5,216,4,3/10/2023
1901,537,14,2,292,4,
1902,305,11,5,356,2,
1903,533,16,5,158,5,
1904,86,9,2,279,4,8/8/2023
1905,478,2,2,287,1,10/4/2023
1906,784,13,1,171,3,
1907,401,5,5,176,1,10/12/2023
1908,367,21,3,178,5,
1909,999,25,5,138,3,
1910,272,22,3,95,2,
1911,30,7,3,55,3,12/14/2023
1912,822,11,5,2,5,1/2/2023
1913,723,20,1,72,1,3/31/2023
1914,570,15,3,334,3,4/29/2023
1915,966,16,3,349,4,3/19/2023
1916,577,2,4,215,2,
1917,574,10,5,339,1,
1918,230,11,4,73,2,6/28/2023
1919,425,19,4,65,4,
1920,294,12,2,190,2,1/2/2023
1921,53,15,4,89,3,11/20/2023
1922,940,12,2,336,5,5/21/2023
1923,197,1,1,183,5,3/22/2023
1924,835,12,1,160,1,
1925,977,17,1,327,3,
1926,227,17,3,307,4,12/29/2023
1927,795,7,1,246,4,12/17/2023
1928,781,9,1,8,4,3/25/2023
1929,325,4,4,268,1,
1930,919,23,3,180,2,7/21/2023
1931,686,2,4,124,3,3/16/2023
1932,521,23,3,287,4,3/22/2023
1933,843,16,1,56,2,
1934,424,23,1,145,5,
1935,417,17,3,267,4,
1936,552,14,4,62,2,
1937,489,25,5,130,1,
1938,315,22,1,276,1,
1939,746,19,1,52,1,
1940,962,3,3,228,5,
1941,658,20,5,14,1,6/14/2023
1942,378,17,3,141,2,
1943,156,11,1,95,1,6/25/2023
1944,573,21,4,320,1,
1945,521,16,1,279,5,3/30/2023
1946,50,25,3,45,1,
1947,163,19,1,184,4,4/1/2023
1948,861,14,4,232,1,5/31/2023
1949,607,4,2,203,2,
1950,238,13,5,16,2,11/30/2023
1951,343,10,2,52,2,5/1/2023
1952,244,9,3,175,1,12/31/2023
1953,874,17,1,306,4,
1954,186,12,1,310,3,
1955,264,11,2,256,3,1/31/2023
1956,704,11,5,252,3,4/21/2023
1957,757,4,3,165,2,10/20/2023
1958,675,4,2,273,1,
1959,390,16,2,300,3,
1960,399,3,1,135,3,
1961,603,18,3,2,1,1/21/2023
1962,292,9,3,162,2,10/3/2023
1963,556,4,5,212,5,
1964,499,10,1,331,2,9/15/2023
1965,214,13,4,337,4,
1966,356,3,3,93,5,1/7/2023
1967,501,12,5,307,5,6/4/2023
1968,252,2,3,86,1,5/15/2023
1969,676,19,3,139,3,10/11/2023
1970,911,7,3,249,3,
1971,774,8,4,341,3,10/22/2023
1972,713,16,2,42,3,
1973,528,10,5,159,5,
1974,544,3,2,149,3,
1975,954,18,3,7,2,
1976,428,2,5,165,4,
1977,954,14,1,81,2,9/22/2023
1978,548,21,1,176,2,
1979,138,10,5,289,2,10/28/2023
1980,251,5,2,221,4,
1981,701,20,5,235,1,
1982,701,10,1,304,3,11/19/2023
1983,222,19,5,227,1,
1984,149,15,2,333,2,10/14/2023
1985,71,1,5,346,4,6/27/2023
1986,594,9,3,75,5,11/8/2023
1987,766,15,3,227,3,
1988,964,12,2,329,1,5/21/2023
1989,801,23,5,65,2,
1990,57,23,2,270,1,
1991,618,2,4,274,3,1/31/2023
1992,75,24,2,11,2,
1993,757,17,4,196,2,1/25/2023
1994,283,17,3,167,4,10/27/2023
1995,379,18,5,234,3,
1996,943,5,5,263,1,
1997,854,12,4,48,2,3/24/2023
1998,248,10,2,305,5,
1999,775,25,2,318,1,
2000,224,19,3,232,4,3/29/2023
2001,641,5,1,248,4,
2002,894,25,5,43,2,6/5/2023
2003,749,11,1,84,5,
2004,230,22,5,357,1,3/31/2023
2005,772,11,4,289,4,
2006,493,7,4,7,2,7/25/2023
2007,360,18,2,356,3,
2008,535,2,3,65,4,1/21/2023
2009,677,18,5,99,1,
2010,663,25,4,154,3,
2011,977,10,2,159,4,
2012,538,16,1,179,5,
2013,425,7,1,303,3,
2014,181,20,5,46,2,
2015,112,4,2,131,3,
2016,235,24,5,130,3,4/21/2023
2017,360,22,5,292,1,
2018,429,17,4,149,3,
2019,719,17,2,357,5,1/14/2023
2020,476,17,3,107,1,5/23/2023
2021,541,11,2,123,1,
2022,740,20,4,142,3,4/30/2023
2023,997,5,2,188,3,
2024,855,25,5,101,1,8/30/2023
2025,118,24,4,231,5,
2026,915,5,4,134,4,1/1/2023
2027,786,1,4,194,5,5/1/2023
2028,22,9,4,218,5,5/25/2023
2029,147,21,5,247,3,
2030,900,24,4,206,5,
2031,291,22,2,133,4,5/12/2023
2032,229,9,2,294,4,
2033,447,14,1,86,5,
2034,646,23,2,114,1,
2035,845,3,4,60,3,
2036,390,24,5,272,2,11/8/2023
2037,680,19,3,187,3,
2038,74,17,3,327,2,9/11/2023
2039,829,7,4,165,2,7/12/2023
2040,653,5,4,279,1,2/23/2023
2041,651,23,5,217,3,
2042,153,15,4,199,1,11/29/2023
2043,380,3,2,66,2,
2044,720,10,1,96,3,8/11/2023
2045,895,12,1,299,4,
2046,63,24,2,7,4,
2047,915,8,3,8,3,1/13/2023
2048,943,14,1,259,5,10/7/2023
2049,549,4,1,281,2,12/31/2023
2050,336,7,2,344,5,9/1/2023
2051,267,10,4,131,3,3/3/2023
2052,30,2,3,9,4,3/6/2023
2053,577,19,3,101,5,6/23/2023
2054,651,21,2,182,4,12/7/2023
2055,909,4,4,351,1,
2056,418,2,5,52,4,3/10/2023
2057,240,9,2,71,2,10/27/2023
2058,919,19,3,100,3,
2059,583,17,3,141,5,
2060,513,13,2,363,4,10/21/2023
2061,644,3,2,12,3,
2062,479,9,1,124,3,
2063,546,20,1,59,4,6/6/2023
2064,773,23,4,191,4,
2065,939,8,2,76,4,7/20/2023
2066,443,19,2,354,2,
2067,993,7,5,34,2,
2068,629,1,1,363,1,5/9/2023
2069,757,4,1,121,2,
2070,191,25,3,297,5,
2071,28,4,4,349,5,9/12/2023
2072,724,13,2,225,3,5/7/2023
2073,455,21,3,204,1,
2074,908,9,5,363,3,
2075,544,18,3,265,1,11/15/2023
2076,414,25,1,303,4,
2077,431,1,1,54,3,
2078,633,16,2,304,1,9/18/2023
2079,750,19,5,114,1,6/10/2023
2080,103,15,1,147,1,
2081,19,10,5,161,3,1/24/2023
2082,959,1,1,220,1,
2083,717,4,1,275,3,2/2/2023
2084,461,5,1,133,2,4/3/2023
2085,121,4,1,160,4,5/24/2023
2086,226,6,2,31,2,
2087,855,6,1,265,2,8/14/2023
2088,173,20,3,218,5,
2089,120,14,3,86,4,3/23/2023
2090,92,8,4,142,2,12/28/2023
2091,638,19,5,144,5,3/31/2023
2092,36,22,1,282,1,11/20/2023
2093,941,9,2,143,5,
2094,906,16,2,99,3,
2095,597,11,1,168,2,10/30/2023
2096,172,14,3,8,3,10/23/2023
2097,237,25,5,195,1,
2098,459,11,4,136,4,
2099,413,1,1,333,1,6/14/2023
2100,979,14,1,239,3,10/24/2023
2101,319,17,4,235,2,
2102,470,2,3,147,1,
2103,687,9,2,165,3,9/20/2023
2104,110,10,3,205,2,
2105,325,10,5,264,5,
2106,623,14,5,321,2,7/5/2023
2107,891,8,2,242,5,2/22/2023
2108,781,25,3,208,5,
2109,745,21,3,210,5,2/12/2023
2110,579,18,2,34,4,3/15/2023
2111,80,14,1,347,5,7/23/2023
2112,374,12,5,213,4,
2113,342,16,1,162,5,
2114,857,25,2,240,4,
2115,669,3,1,11,2,3/31/2023
2116,645,1,3,207,2,7/4/2023
2117,990,18,5,10,3,12/20/2023
2118,426,16,4,109,5,11/7/2023
2119,792,21,2,96,4,
2120,435,20,4,303,2,
2121,124,13,5,35,2,8/25/2023
2122,119,18,1,178,2,
2123,277,7,3,336,2,
2124,156,4,1,325,5,1/1/2024
2125,243,14,2,325,1,
2126,846,14,3,206,4,4/23/2023
2127,932,24,5,63,4,9/9/2023
2128,537,1,2,71,2,
2129,718,8,1,302,3,2/27/2023
2130,441,24,3,201,2,
2131,350,19,4,212,2,2/19/2023
2132,650,21,1,285,2,3/22/2023
2133,98,25,3,267,5,4/29/2023
2134,343,7,4,355,5,
2135,869,25,3,362,2,1/31/2023
2136,264,1,5,258,5,
2137,286,15,2,166,4,3/18/2023
2138,814,18,1,168,2,7/22/2023
2139,912,10,2,54,5,5/28/2023
2140,246,22,2,338,1,5/16/2023
2141,166,10,3,335,3,
2142,645,17,4,241,2,2/13/2023
2143,826,7,4,6,5,2/27/2023
2144,156,15,1,10,5,
2145,690,18,1,149,5,7/21/2023
2146,969,22,5,282,2,9/8/2023
2147,694,16,5,132,2,
2148,945,9,2,227,5,
2149,354,24,3,225,5,11/1/2023
2150,30,7,4,143,3,
2151,637,19,3,261,4,
2152,443,3,2,295,1,7/27/2023
2153,114,11,1,226,3,10/5/2023
2154,480,23,3,286,2,
2155,863,2,1,242,4,11/15/2023
2156,849,21,2,271,2,
2157,566,10,3,78,3,
2158,232,11,1,28,4,
2159,667,11,3,26,2,
2160,395,2,5,31,2,
2161,568,24,5,77,4,4/23/2023
2162,272,18,3,351,2,10/24/2023
2163,691,8,5,72,2,
2164,47,8,2,50,1,3/21/2023
2165,174,2,5,116,4,
2166,993,3,3,155,3,
2167,200,25,4,233,2,
2168,650,13,1,249,4,
2169,528,23,5,212,4,
2170,35,16,2,166,4,
2171,165,17,2,69,4,1/30/2023
2172,547,5,5,363,5,
2173,344,23,2,215,5,
2174,883,4,1,63,4,
2175,550,6,2,168,1,2/9/2023
2176,166,22,2,206,3,
2177,144,1,2,136,5,
2178,945,9,5,129,4,
2179,83,4,2,297,4,6/21/2023
2180,830,12,1,80,3,
2181,699,1,1,299,5,9/6/2023
2182,343,2,1,220,5,
2183,102,19,1,55,2,
2184,361,20,4,261,1,4/27/2023
2185,758,1,5,223,4,7/13/2023
2186,959,22,5,145,1,10/20/2023
2187,528,16,4,53,3,3/19/2023
2188,554,23,1,206,2,6/30/2023
2189,895,13,2,95,2,
2190,128,12,3,84,1,
2191,669,9,1,182,4,7/27/2023
2192,922,16,5,305,5,
2193,271,4,5,355,3,7/1/2023
2194,51,11,1,46,5,7/30/2023
2195,756,9,1,82,1,
2196,347,9,1,160,5,12/14/2023
2197,457,4,1,236,4,5/26/2023
2198,857,17,3,353,5,7/14/2023
2199,453,21,2,224,4,
2200,716,1,4,205,4,11/7/2023
2201,494,18,1,326,5,
2202,693,24,2,165,1,
2203,245,7,3,46,3,10/13/2023
2204,85,2,4,205,5,
2205,105,1,2,152,2,
2206,141,19,2,201,3,
2207,738,9,1,278,4,9/17/2023
2208,602,8,2,225,1,3/6/2023
2209,457,5,3,91,5,11/7/2023
2210,1,2,2,323,3,5/20/2023
2211,469,7,2,248,4,
2212,298,22,2,301,5,10/13/2023
2213,590,2,1,122,5,7/15/2023
2214,923,22,1,20,1,
2215,956,16,3,237,4,3/22/2023
2216,521,15,1,200,1,
2217,65,19,5,263,2,9/7/2023
2218,532,10,5,254,3,
2219,719,1,2,332,4,5/9/2023
2220,701,18,4,252,4,6/25/2023
2221,54,1,4,315,1,8/28/2023
2222,989,6,1,303,5,
2223,48,18,5,193,4,3/1/2023
2224,195,3,2,227,5,10/19/2023
2225,157,2,3,336,4,
2226,393,14,2,83,2,
2227,743,24,4,200,4,
2228,828,3,5,42,4,12/29/2023
2229,351,8,3,15,5,
2230,379,2,1,15,2,
2231,595,18,4,212,4,
2232,765,3,3,118,4,
2233,265,4,2,117,1,
2234,528,10,5,183,3,5/25/2023
2235,388,9,2,199,5,7/30/2023
2236,288,6,2,132,1,
2237,605,13,5,58,4,
2238,468,25,2,245,4,
2239,234,17,3,268,2,
2240,249,5,4,97,1,
2241,197,8,2,90,4,
2242,501,4,1,49,4,4/22/2023
2243,47,12,5,126,5,11/17/2023
2244,401,14,1,339,4,
2245,273,7,2,283,3,
2246,610,12,4,244,4,
2247,841,13,2,310,2,
2248,590,11,5,234,1,
2249,260,20,4,53,1,3/14/2023
2250,955,3,2,3,3,
2251,167,17,1,342,4,
2252,178,8,2,170,4,7/15/2023
2253,397,5,4,193,5,12/19/2023
2254,907,15,2,356,4,8/21/2023
2255,417,12,1,254,1,8/17/2023
2256,854,9,4,264,4,
2257,81,4,4,292,1,8/4/2023
2258,963,14,5,208,2,8/9/2023
2259,446,19,2,131,4,
2260,551,24,1,60,4,7/12/2023
2261,723,20,1,212,2,5/19/2023
2262,33,25,3,63,3,
2263,496,4,4,6,1,5/15/2023
2264,368,14,5,331,2,
2265,817,3,2,57,5,7/4/2023
2266,314,7,4,268,4,8/14/2023
2267,514,6,5,220,1,1/3/2023
2268,152,22,1,135,4,12/16/2023
2269,155,6,4,138,1,7/19/2023
2270,674,18,3,54,3,
2271,621,14,1,353,3,6/27/2023
2272,32,21,5,153,3,
2273,190,18,4,240,3,
2274,463,2,1,55,2,1/1/2023
2275,466,15,5,55,1,10/17/2023
2276,60,20,3,33,1,
2277,968,6,2,341,4,
2278,711,4,1,79,5,4/3/2023
2279,960,15,4,135,2,2/12/2023
2280,898,14,4,128,5,1/27/2023
2281,610,16,2,359,3,
2282,556,2,3,311,3,7/18/2023
2283,826,8,5,269,3,11/17/2023
2284,928,5,5,288,1,
2285,844,8,2,322,3,3/8/2023
2286,751,12,3,41,4,
2287,942,6,2,189,3,
2288,118,17,1,74,4,
2289,196,10,3,102,2,
2290,970,16,3,95,1,
2291,831,23,4,347,2,7/4/2023
2292,630,4,3,174,2,2/26/2023
2293,384,15,2,157,2,
2294,119,16,2,283,5,12/31/2023
2295,468,3,3,193,4,11/23/2023
2296,863,3,1,311,5,
2297,867,7,2,311,1,1/15/2023
2298,954,13,2,275,1,4/6/2023
2299,613,1,3,303,4,
2300,548,8,4,197,2,4/2/2023
2301,703,6,3,250,3,10/15/2023
2302,530,20,3,41,5,6/14/2023
2303,311,24,3,268,3,2/18/2023
2304,349,1,4,106,3,9/30/2023
2305,521,5,3,321,2,8/13/2023
2306,759,3,3,76,3,9/3/2023
2307,63,14,5,164,5,
2308,97,23,5,345,1,
2309,749,21,1,155,4,5/14/2023
2310,439,9,2,224,4,
2311,655,2,2,218,4,7/15/2023
2312,142,4,1,230,4,
2313,826,2,2,207,4,9/1/2023
2314,383,22,4,51,2,
2315,497,23,2,311,1,
2316,922,20,2,228,1,10/15/2023
2317,710,24,3,119,1,
2318,707,24,1,333,3,
2319,885,3,4,359,3,
2320,225,7,5,159,3,11/22/2023
2321,35,22,4,129,5,11/11/2023
2322,885,17,3,325,5,2/7/2023
2323,591,11,1,120,3,
2324,922,1,3,232,1,
2325,583,11,4,47,1,
2326,553,11,5,249,5,7/17/2023
2327,318,22,1,65,2,
2328,11,1,1,102,3,9/8/2023
2329,754,5,1,14,1,10/12/2023
2330,632,20,4,135,1,
2331,799,4,1,64,5,2/17/2023
2332,245,15,3,192,5,11/17/2023
2333,896,7,1,284,4,8/3/2023
2334,103,22,5,309,2,
2335,930,25,2,148,5,6/15/2023
2336,789,4,2,151,1,7/25/2023
2337,497,24,5,81,5,11/22/2023
2338,356,1,1,339,1,
2339,659,7,1,89,1,11/3/2023
2340,846,5,3,311,2,
2341,470,23,5,161,4,9/11/2023
2342,113,2,3,232,5,7/3/2023
2343,199,9,1,266,5,4/13/2023
2344,463,18,5,366,3,3/17/2023
2345,61,22,3,46,1,
2346,505,20,3,57,1,
2347,952,20,1,161,2,10/6/2023
2348,420,21,2,40,5,
2349,669,24,2,148,4,
2350,888,24,2,201,1,
2351,390,5,4,349,4,12/23/2023
2352,965,18,1,286,4,
2353,166,9,4,242,1,7/13/2023
2354,726,7,5,230,5,
2355,725,12,5,142,3,
2356,974,7,2,85,1,
2357,479,4,3,174,3,
2358,91,21,3,196,5,
2359,521,2,2,20,4,
2360,253,22,3,265,1,7/26/2023
2361,94,7,5,16,1,
2362,557,2,1,357,1,
2363,820,13,2,121,3,
2364,835,11,2,86,1,5/7/2023
2365,77,12,1,84,4,12/26/2023
2366,614,10,4,91,4,
2367,763,20,5,329,1,8/12/2023
2368,5,13,4,137,1,
2369,548,19,5,28,1,5/27/2023
2370,535,18,5,232,5,
2371,280,6,4,145,1,6/21/2023
2372,402,25,5,5,1,6/16/2023
2373,943,12,5,32,5,
2374,873,9,5,289,4,12/11/2023
2375,422,20,5,253,4,
2376,581,22,2,86,3,12/7/2023
2377,823,4,1,253,5,1/1/2023
2378,391,19,3,299,3,5/11/2023
2379,69,17,1,280,5,
2380,808,9,5,20,3,
2381,42,24,4,296,4,
2382,456,20,3,185,3,1/31/2023
2383,497,5,3,33,1,1/28/2023
2384,827,18,5,156,4,
2385,284,4,5,61,2,9/17/2023
2386,555,22,2,21,3,
2387,33,13,1,245,3,10/9/2023
2388,422,24,4,79,2,
2389,146,8,3,322,4,3/28/2023
2390,708,10,5,131,4,10/8/2023
2391,150,18,5,303,1,5/7/2023
2392,175,17,2,46,2,10/14/2023
2393,532,6,1,165,5,2/21/2023
2394,795,23,5,73,4,9/13/2023
2395,493,19,3,151,1,9/11/2023
2396,733,4,4,114,2,3/8/2023
2397,724,23,2,175,1,10/23/2023
2398,890,25,5,266,4,
2399,960,6,4,146,2,11/6/2023
2400,359,18,1,297,1,
2401,946,14,5,133,1,
2402,790,8,3,91,1,6/17/2023
2403,503,22,1,213,1,
2404,881,18,4,77,1,8/24/2023
2405,412,21,3,210,5,11/8/2023
2406,323,22,4,77,4,7/13/2023
2407,411,25,3,323,5,9/2/2023
2408,55,12,4,204,4,
2409,717,21,2,288,4,
2410,519,23,2,214,4,
2411,167,6,1,226,3,3/8/2023
2412,977,9,2,75,5,8/31/2023
2413,17,23,5,24,3,
2414,949,17,2,47,2,
2415,683,5,3,351,3,2/22/2023
2416,695,24,4,354,5,
2417,52,9,2,83,3,
2418,728,10,4,288,5,
2419,810,15,5,345,4,
2420,646,1,5,294,4,
2421,168,2,3,327,4,5/25/2023
2422,238,5,4,105,5,
2423,561,13,4,90,4,6/19/2023
2424,922,23,3,210,4,12/18/2023
2425,977,21,1,40,5,
2426,94,10,3,360,2,
2427,928,16,1,226,3,
2428,498,17,3,307,1,2/7/2023
2429,972,10,3,295,3,1/16/2023
2430,109,3,5,210,3,
2431,815,19,4,35,2,
2432,366,1,4,349,4,6/16/2023
2433,115,23,4,176,2,
2434,173,14,3,35,1,
2435,794,18,3,362,1,
2436,939,25,5,333,3,
2437,933,2,4,17,2,
2438,451,11,3,95,5,
2439,665,9,3,210,2,12/4/2023
2440,593,10,1,287,5,10/30/2023
2441,233,9,1,74,2,
2442,548,17,5,323,2,
2443,86,8,1,225,3,
2444,992,11,2,167,1,
2445,266,14,5,273,5,
2446,437,5,3,270,3,4/4/2023
2447,52,13,1,22,5,8/31/2023
2448,718,20,4,256,1,
2449,609,25,5,67,2,
2450,319,5,3,111,5,
2451,910,21,2,120,1,
2452,993,19,2,314,2,4/15/2023
2453,729,1,3,208,5,
2454,48,21,4,332,2,
2455,726,10,3,88,2,
2456,609,9,4,67,5,
2457,999,14,5,89,5,1/28/2023
2458,625,22,5,127,4,4/4/2023
2459,890,15,1,273,4,
2460,413,9,1,345,2,1/8/2023
2461,54,25,4,35,4,
2462,159,14,2,59,5,
2463,550,4,2,238,2,8/26/2023
2464,760,4,5,199,3,
2465,884,12,4,260,2,
2466,268,9,3,188,5,
2467,502,5,1,85,5,
2468,193,19,5,91,5,
2469,142,10,4,140,2,7/10/2023
2470,694,4,1,199,5,1/30/2023
2471,994,17,3,17,5,9/21/2023
2472,4,19,5,118,1,12/23/2023
2473,204,1,1,87,4,
2474,58,20,3,26,4,8/18/2023
2475,89,3,5,219,3,6/27/2023
2476,963,11,5,251,4,7/17/2023
2477,52,15,3,338,3,6/23/2023
2478,410,8,1,337,4,4/28/2023
2479,619,14,2,180,4,10/9/2023
2480,128,10,5,294,1,
2481,666,24,3,335,2,1/14/2023
2482,231,18,5,68,5,
2483,457,10,5,8,1,12/2/2023
2484,910,1,2,132,5,
2485,356,2,1,334,2,3/27/2023
2486,797,2,1,172,5,
2487,536,21,3,174,4,
2488,912,6,5,238,2,12/9/2023
2489,264,20,1,60,4,3/26/2023
2490,86,23,4,51,4,
2491,818,22,1,45,5,
2492,8,2,5,345,2,12/10/2023
2493,181,5,1,16,4,
2494,84,11,5,35,4,
2495,851,4,4,334,3,
2496,964,4,4,323,4,5/22/2023
2497,230,3,3,238,1,
2498,426,22,2,311,3,
2499,155,11,5,165,3,
2500,337,25,4,275,1,8/17/2023
2501,225,20,3,358,1,3/9/2023
2502,233,25,3,362,3,9/11/2023
2503,994,7,2,328,3,8/28/2023
2504,358,6,2,206,5,4/14/2023
2505,403,10,2,107,4,12/26/2023
2506,445,24,3,290,1,5/28/2023
2507,830,1,2,312,2,6/10/2023
2508,506,22,1,59,3,7/25/2023
2509,944,13,4,117,1,2/25/2023
2510,739,11,2,46,3,
2511,544,4,4,52,5,5/21/2023
2512,115,10,1,344,3,2/12/2023
2513,672,6,4,233,5,12/1/2023
2514,56,5,1,257,3,
2515,381,2,2,217,5,
2516,851,9,5,345,5,9/22/2023
2517,12,24,2,364,1,10/15/2023
2518,55,5,5,82,1,7/12/2023
